cnvsrc-multi,dev/video/80100080.mp4,69,4345 3998 941 924 4122 94 129 333 2437
cnvsrc-multi,dev/video/80103105.mp4,105,1112 2875 944 55 2512 1515 3509 2261 841 660 3998 186
cnvsrc-multi,dev/video/80101086.mp4,73,1597 2083 3993 3499 2875 4394 4394 941 1720 1914
cnvsrc-multi,dev/video/80100230.mp4,69,2083 3060 841 630 88 126 88 126 941
cnvsrc-multi,dev/video/80103205.mp4,97,990 3335 1698 392 3047 1053 1351 4428 4258 3797 3343 1187
cnvsrc-multi,dev/video/80101024.mp4,65,1130 3884 2261 3245 1462 4289 1553
cnvsrc-multi,dev/video/80101059.mp4,74,1242 2512 1597 3343 3577 2132 2875 4300 1812 55 4145
cnvsrc-multi,dev/video/80103080.mp4,88,1425 3308 1296 421 3245 2786 3015 3726 941 4242 102
cnvsrc-multi,dev/video/80103052.mp4,106,4439 4368 3138 941 1720 3884 2512 3884 3015 3726 941 2835 2261
cnvsrc-multi,dev/video/80102226.mp4,113,700 3937 1751 2614 4439 2642 1744 4296 3884 4254 2614
cnvsrc-multi,dev/video/80100087.mp4,130,2613 1044 1158 3164 3577 3735 4334 2988 1147 294 2771 3735 1936 3735 392
cnvsrc-multi,dev/video/80102186.mp4,109,2419 963 4384 2883 2331 3577 913 3002 2786 4368 3941 2744
cnvsrc-multi,dev/video/80100150.mp4,65,2512 3002 2242 2047 1737 1130 4254
cnvsrc-multi,dev/video/80103112.mp4,95,1895 2955 3034 2133 1870 2142 317 3485 2261 2047 669 3027 258 4145
cnvsrc-multi,dev/video/80103196.mp4,89,1720 88 3844 2833 755 39 2136 2643 3288 4296 4070
cnvsrc-multi,dev/video/80103231.mp4,64,365 365 2613 941 2213 2213 1507 1507
cnvsrc-multi,dev/video/80102183.mp4,97,2326 3825 3884 3343 3577 2753 3813 342 2621 88 3565 941 4010 3134
cnvsrc-multi,dev/video/80100126.mp4,67,1232 3343 2791 1553 2438 941 1379 4137
cnvsrc-multi,dev/video/80102099.mp4,60,904 4022 1698 3884 2132 484 941
cnvsrc-multi,dev/video/80101143.mp4,94,454 4284 2802 3129 660 2261 2128 941 2372 4310 571 207
cnvsrc-multi,dev/video/80103116.mp4,80,2132 2875 3027 258 1870 2810 4365 4145 1948 2630 4340
cnvsrc-multi,dev/video/80103141.mp4,68,2132 3884 3648 245 3132 1812 2452 1285
cnvsrc-multi,dev/video/80101091.mp4,61,3343 2135 2771 3648 2132 484 3285
cnvsrc-multi,dev/video/80102055.mp4,90,2786 716 2614 497 2726 3577 1130 4254 2512 3430 755 85
cnvsrc-multi,dev/video/80100113.mp4,83,2132 2875 3223 4254 1331 3577 878 3335 3797 3291 1331
cnvsrc-multi,dev/video/80100097.mp4,59,3797 1770 2613 3245 1201 3993 1720
cnvsrc-multi,dev/video/80103106.mp4,110,2132 3143 274 3015 4067 1647 4296 708 1450 1385 1385 3884 1623 3977
cnvsrc-multi,dev/video/80100069.mp4,95,1543 954 3352 2568 913 2338 292 1751 2786 139 941 3317
cnvsrc-multi,dev/video/80103032.mp4,71,2132 2621 2538 1853 3577 542 4126 4126
cnvsrc-multi,dev/video/80101205.mp4,105,2419 1737 3361 245 3813 342 2621 88 3994 3228 2261 1955 4229
cnvsrc-multi,dev/video/80100161.mp4,60,2786 2261 3245 2786 1132 3620 4180
cnvsrc-multi,dev/video/80100207.mp4,80,2835 2261 3448 2728 953 2083 4003 4340 542
cnvsrc-multi,dev/video/80101218.mp4,88,2857 3008 3884 1328 3015 52 3577 2638 3526 941 1158 3769
cnvsrc-multi,dev/video/80103229.mp4,80,998 3993 1734 2875 963 2980 2449 2153 1040
cnvsrc-multi,dev/video/80101242.mp4,86,2896 2083 4147 941 484 2771 4145 3597 3884 1515 2261
cnvsrc-multi,dev/video/80101199.mp4,105,2613 2791 2875 4345 455 4075 941 4394 2350 1560 998 1720
cnvsrc-multi,dev/video/80101029.mp4,95,4384 2883 755 3620 2512 4124 3685 941 2261 841 2094 1638 410
cnvsrc-multi,dev/video/80101239.mp4,90,2760 3616 282 1535 220 409 4394 2983 1469 2916 46
cnvsrc-multi,dev/video/80101124.mp4,95,1902 4125 1963 1135 1953 1232 1720 3884 2679 4083 941
cnvsrc-multi,dev/video/80101053.mp4,80,3441 2512 1543 282 4144 594 2252 4124 2020 2020
cnvsrc-multi,dev/video/80102159.mp4,79,2512 3648 2606 1902 4456 2261 1529 1792 1720 3015 3726
cnvsrc-multi,dev/video/80101095.mp4,77,2512 3648 394 3027 4050 2771 2141 2723 2512 2141
cnvsrc-multi,dev/video/80102120.mp4,85,2613 1242 998 3648 2132 297 93 3245 1625 1339
cnvsrc-multi,dev/video/80103165.mp4,74,2132 2875 3884 4063 829 1720 941 2052 13 999
cnvsrc-multi,dev/video/80103118.mp4,85,1202 1211 4030 542 3797 4083 4030 3993 1450 4124 841 2112
cnvsrc-multi,dev/video/80100224.mp4,87,4083 446 3698 3577 3245 2219 2875 2052 3228 1105 2514
cnvsrc-multi,dev/video/80101097.mp4,100,2845 3132 1495 3346 88 716 2512 1597 630 3896 1262 3583
cnvsrc-multi,dev/video/80102013.mp4,92,1232 3343 488 755 2378 2261 2378 1535 1744 2512 4254
cnvsrc-multi,dev/video/80102035.mp4,105,88 1957 4394 1535 178 1535 1044 3013 953 3577 3228 2193
cnvsrc-multi,dev/video/80102134.mp4,100,423 423 2053 2053 88 3620 1953 1861 4439 2642 88 1698
cnvsrc-multi,dev/video/80103036.mp4,67,2282 2928 1932 94 572 2512 282
cnvsrc-multi,dev/video/80103110.mp4,87,1623 3977 1744 2512 1224 1130 2512 3485 4423 3843 3577
cnvsrc-multi,dev/video/80102223.mp4,66,1720 1597 2512 1597 40 2875 3905 630 4145
cnvsrc-multi,dev/video/80103224.mp4,81,2222 1698 3060 841 88 724 1744 4296 2753 4254
cnvsrc-multi,dev/video/80103061.mp4,103,3442 4398 1639 4265 3501 3776 1054 1912 4384 2883 1381 953
cnvsrc-multi,dev/video/80100205.mp4,72,2132 2039 1352 1296 2962 1389 701
cnvsrc-multi,dev/video/80103016.mp4,98,3245 2614 2094 4176 3474 4428 3015 3726 4439 4176
cnvsrc-multi,dev/video/80102026.mp4,71,3474 4428 2613 3245 1720 998 941 2791 3977 4254
cnvsrc-multi,dev/video/80101123.mp4,84,282 1720 2097 421 2613 1668 3967 1744 3884 2875 4050 2771
cnvsrc-multi,dev/video/80103113.mp4,67,409 2613 1737 941 2786 941 88 3171
cnvsrc-multi,dev/video/80100001.mp4,74,3143 2512 1515 941 2343 2665 488 3143 4145
cnvsrc-multi,dev/video/80101078.mp4,82,3884 85 2132 716 1812 1255 1744 3884 3479 941
cnvsrc-multi,dev/video/80101096.mp4,96,1720 3291 3343 4050 2771 2038 13 3287 2621 1946 3955 953 1297 3426 4180
cnvsrc-multi,dev/video/80102121.mp4,93,1698 2438 2132 2021 1091 1528 488 106 3448 2343 2621 841
cnvsrc-multi,dev/video/80103096.mp4,91,1292 1811 2656 4310 3705 3705 4433 1382 4229 2764 1326 2261
cnvsrc-multi,dev/video/80100071.mp4,69,2512 3648 1200 2956 1242 4083 1680 2974
cnvsrc-multi,dev/video/80100222.mp4,103,755 4254 680 2845 3132 130 2260 3587 178 1158 2408 4407 1254 3941
cnvsrc-multi,dev/video/80100091.mp4,64,830 2141 3884 1226 2036 39 3577
cnvsrc-multi,dev/video/80101212.mp4,90,2261 1663 4439 3597 934 941 2983 1469 3355 1515
cnvsrc-multi,dev/video/80101056.mp4,70,1351 282 3441 2786 1623 3977 3797 3291 4068 1820
cnvsrc-multi,dev/video/80100229.mp4,69,2512 4296 3884 88 368 2132 3977 488 941 542
cnvsrc-multi,dev/video/80102114.mp4,66,2786 4249 2261 3171 2039 4265 3509
cnvsrc-multi,dev/video/80103111.mp4,98,2786 3577 2132 2875 1528 4242 941 3855 895 1720 3441 1597 2099 1623 3977
cnvsrc-multi,dev/video/80100072.mp4,101,4365 852 4296 3884 2132 4287 3885 2182 130 1351 424 941 3317 1495 85
cnvsrc-multi,dev/video/80102063.mp4,84,1720 2845 939 2786 3245 2786 88 2875 392 4124 361 1297 941 2261
cnvsrc-multi,dev/video/80100102.mp4,81,2835 1904 3989 1720 941 2372 2162 2512 1326 3577
cnvsrc-multi,dev/video/80101055.mp4,76,4246 3977 2786 4287 179 2891 941 3355 3460
cnvsrc-multi,dev/video/80103207.mp4,85,622 4406 2786 1158 1130 3884 2132 3977 1947 4348
cnvsrc-multi,dev/video/80103074.mp4,95,2132 1105 1764 2771 2786 854 484 965 3907 4127 3977
cnvsrc-multi,dev/video/80101042.mp4,80,4126 4126 88 388 2771 438 3413 2261
cnvsrc-multi,dev/video/80103040.mp4,71,3884 4063 90 3577 1720 941 4133 1236
cnvsrc-multi,dev/video/80101247.mp4,69,1698 1698 282 1425 3308 1628 2099 1285
cnvsrc-multi,dev/video/80101111.mp4,105,2251 55 2261 3577 2132 716 4050 2771 941 3530 1507 2411 3797 3597 488
cnvsrc-multi,dev/video/80103041.mp4,68,3884 4063 3360 914 1720 941 3955 2261
cnvsrc-multi,dev/video/80101108.mp4,67,3441 3291 3343 1720 4067 941 3317 258 999
cnvsrc-multi,dev/video/80102161.mp4,69,3509 2613 3993 3577 2132 2875 3620 1796
cnvsrc-multi,dev/video/80102199.mp4,105,220 402 4310 4147 4170 3884 4439 3311 1177 941 100 973 4039
cnvsrc-multi,dev/video/80102050.mp4,120,1143 1698 3648 2728 4147 953 1325 3268 130 3285 3132 913 1865 3405 4314
cnvsrc-multi,dev/video/80101167.mp4,73,88 3620 1622 2512 3577 2219 1698 4145
cnvsrc-multi,dev/video/80101210.mp4,81,990 4384 2883 436 841 2252 3441 2786 755 3967
cnvsrc-multi,dev/video/80102169.mp4,98,4133 2614 900 3526 4258 2512 3885 3577 2791 2135
cnvsrc-multi,dev/video/80101146.mp4,96,3356 2013 1153 1153 3297 2621 4325 2239 285 1069 1076 3905
cnvsrc-multi,dev/video/80102231.mp4,105,4266 1865 1779 4092 4021 1676 2613 3616 4030 1382 1202 2282
cnvsrc-multi,dev/video/80100002.mp4,80,2613 3884 1720 941 919 2321 1668 3967 2142 317 1720
cnvsrc-multi,dev/video/80101064.mp4,70,954 3597 3884 4047 4229 965 3245 4145
cnvsrc-multi,dev/video/80103139.mp4,87,3002 2242 2331 2853 1175 2614 941 2261 3884 622 4406 941
cnvsrc-multi,dev/video/80102212.mp4,60,3798 88 2875 2613 1130 1407 2621 841 3577
cnvsrc-multi,dev/video/80100141.mp4,74,2833 3879 1158 2472 2506 1870 3448 1222
cnvsrc-multi,dev/video/80101229.mp4,125,1543 954 3245 2786 1720 3245 2786 3164 953 2613 2512 4296 2786 1328 1211
cnvsrc-multi,dev/video/80103134.mp4,93,1143 4310 1982 3993 707 4124 3441 998 2791 2875 4257 3887
cnvsrc-multi,dev/video/80102225.mp4,101,2786 2261 85 2613 4087 2512 543 4050 2771 1507 941 3143 2503
cnvsrc-multi,dev/video/80100133.mp4,95,1953 1597 2083 995 1120 130 4239 1482 1936 2128 3577
cnvsrc-multi,dev/video/80103239.mp4,80,2584 3577 4063 941 230 2811 1515 3577 4063 941 1211
cnvsrc-multi,dev/video/80102082.mp4,85,2512 3479 3797 1770 2613 3245 4397 4397 4246 3977 1574
cnvsrc-multi,dev/video/80103187.mp4,69,1543 954 3884 85 85 3343 1623 3977
cnvsrc-multi,dev/video/80100041.mp4,76,3367 3478 2835 3882 2261 2219 114 3245 2786
cnvsrc-multi,dev/video/80103062.mp4,71,2703 2142 4145 3456 3627 4083 4219 1699
cnvsrc-multi,dev/video/80102041.mp4,78,3441 3884 1462 3576 3245 67 4229 841 3143
cnvsrc-multi,dev/video/80101087.mp4,82,2132 2343 3982 1744 2512 1165 2613 1737 3067 2771 2833 941
cnvsrc-multi,dev/video/80102193.mp4,135,2743 1700 3132 687 2438 3132 2512 3485 927 4067 3485 3795 430 4254 542
cnvsrc-multi,dev/video/80101186.mp4,129,129 2133 4047 392 1744 3884 2170 3361 1720 2133 2814 3245 829 1720 4180
cnvsrc-multi,dev/video/80103026.mp4,71,2298 841 1720 4296 887 2343 1936 4145
cnvsrc-multi,dev/video/80102117.mp4,74,2642 2097 2791 2875 2261 3015 660 755 3998 3577
cnvsrc-multi,dev/video/80100119.mp4,97,3648 3577 1529 2475 2875 3308 1737 2630 4087 3879 941 1467 2372 2665 3588
cnvsrc-multi,dev/video/80103206.mp4,77,48 3305 454 2723 4345 2512 3797 387 914
cnvsrc-multi,dev/video/80101016.mp4,70,2804 1299 941 2322 2322 3905 4067 2555
cnvsrc-multi,dev/video/80102127.mp4,97,1143 1698 3884 2613 4340 4310 2038 488 1737 1744 3448 1222 2665 1211
cnvsrc-multi,dev/video/80102175.mp4,59,765 1382 3001 2132 3977 4254 999
cnvsrc-multi,dev/video/80100220.mp4,86,556 961 3884 2512 3884 638 3711 1242 4423 3577 88 1450 4145
cnvsrc-multi,dev/video/80100245.mp4,84,3291 421 3884 1873 3698 1351 282 3884 4394 3415
cnvsrc-multi,dev/video/80100046.mp4,90,1543 954 3060 3735 2642 3245 1797 1936 1130 900 2020 3277
cnvsrc-multi,dev/video/80101094.mp4,99,1597 2512 4219 2261 4067 1351 2298 841 1720 2597 2597 4124 3478 3577
cnvsrc-multi,dev/video/80103154.mp4,102,1720 941 13 3985 3884 4058 3577 2261 1737 941 1625 1462 2830
cnvsrc-multi,dev/video/80103027.mp4,98,712 3884 2613 941 2997 3884 282 904 4022 88 4310 3562 1187 999
cnvsrc-multi,dev/video/80100026.mp4,90,1130 1411 2896 3015 3726 1202 1202 2009 2009 941 1531 1721 2512 3047 3977
cnvsrc-multi,dev/video/80100190.mp4,95,3456 3627 2132 2512 3884 2143 2343 1895 3884 88 2875 3060 2343
cnvsrc-multi,dev/video/80101082.mp4,94,2083 841 2613 545 1121 2471 88 724 478 2786 3797 1597 4137 527
cnvsrc-multi,dev/video/80103104.mp4,103,88 1957 1328 1211 3034 392 4022 2621 2036 282 438 468
cnvsrc-multi,dev/video/80103035.mp4,65,3002 2242 3343 2928 1932 1328 3355
cnvsrc-multi,dev/video/80103148.mp4,63,3034 1507 941 3937 4310 88 1541
cnvsrc-multi,dev/video/80102019.mp4,94,3884 2512 3884 3797 3291 4385 2419 3485 3228 3843 1413 1227 916 2261 1532
cnvsrc-multi,dev/video/80102194.mp4,104,3285 4254 88 1751 1575 2586 1720 85 4456 1158 3356 2665
cnvsrc-multi,dev/video/80102029.mp4,77,902 2771 4304 3034 2133 941 62 2718 3060 841
cnvsrc-multi,dev/video/80102057.mp4,96,3937 2875 1263 1906 990 998 941 2261 1744 830 2141 4219 52 4242
cnvsrc-multi,dev/video/80100159.mp4,59,488 755 4050 2771 953 2512 3577
cnvsrc-multi,dev/video/80102078.mp4,80,2817 2945 488 4370 1705 1462 2512 1326 904 2686
cnvsrc-multi,dev/video/80100127.mp4,86,488 1737 1385 2132 3884 4063 4394 1158 3769 941 505 2503
cnvsrc-multi,dev/video/80103184.mp4,84,3937 1698 4465 4465 401 1001 2083 2613 2099 1285
cnvsrc-multi,dev/video/80100186.mp4,75,2512 3648 4398 4124 4067 4254 2833 941 4254 2512 4254
cnvsrc-multi,dev/video/80102241.mp4,85,282 179 2891 130 2151 1509 1425 4067 1351 3305 1177 542
cnvsrc-multi,dev/video/80103232.mp4,69,4246 3977 1130 3245 2786 2599 2261 2372 3119
cnvsrc-multi,dev/video/80103053.mp4,79,62 2419 2853 1853 3577 2613 88 2506 1242 3648 2083
cnvsrc-multi,dev/video/80100058.mp4,97,3223 1102 1242 288 88 2021 941 2656 4334 172 13 2509 609 1472
cnvsrc-multi,dev/video/80103007.mp4,68,2853 1382 3244 807 4265 3164 875 3577
cnvsrc-multi,dev/video/80102092.mp4,96,2132 2875 2153 1040 2692 1720 2346 941 2261 3223 755 3223 755
cnvsrc-multi,dev/video/80102227.mp4,102,3060 841 88 2089 88 2643 4029 2621 88 4219 88 1433
cnvsrc-multi,dev/video/80102189.mp4,93,11 1634 2490 939 2020 2251 55 88 3905 2572
cnvsrc-multi,dev/video/80102046.mp4,96,282 488 4296 4124 1535 3645 900 3884 3245 2786 3843 2568 1158 3455
cnvsrc-multi,dev/video/80103072.mp4,89,1600 3620 3499 4296 2584 708 505 2503 1720 2371 941
cnvsrc-multi,dev/video/80103220.mp4,90,2731 4124 4439 593 941 477 3591 852 4418 2326 1970
cnvsrc-multi,dev/video/80101220.mp4,96,2261 2943 3015 330 1806 2845 1595 1001 830 1044 4254 2083
cnvsrc-multi,dev/video/80102188.mp4,66,1865 2840 4003 4340 3648 1422 1505 3577
cnvsrc-multi,dev/video/80102200.mp4,69,402 1533 88 2441 3798 88 3277
cnvsrc-multi,dev/video/80102080.mp4,102,4439 460 2512 1407 941 1049 2214 3905 1049 3606 3098 55 3577
cnvsrc-multi,dev/video/80102066.mp4,105,2613 1737 1019 2621 88 1343 2490 88 1710 4394 242 3982 2557 3164
cnvsrc-multi,dev/video/80103176.mp4,95,2929 2665 1211 2343 2112 2099 1285 225 2926 2926 941
cnvsrc-multi,dev/video/80103155.mp4,77,178 88 2875 1104 2614 2512 178 941 4239 4136
cnvsrc-multi,dev/video/80102049.mp4,98,2132 2875 3356 3356 2153 1040 1720 1597 3612 1382 3825 2665
cnvsrc-multi,dev/video/80101021.mp4,74,3057 1446 1752 3982 2512 3648 3479 3164 1472
cnvsrc-multi,dev/video/80101233.mp4,74,2132 2956 3143 2503 2679 4083 630 2613 4394 1158 3769
cnvsrc-multi,dev/video/80100178.mp4,72,4124 208 3156 1543 4456 2816 3242 4145
cnvsrc-multi,dev/video/80100023.mp4,84,2613 2223 2132 2875 3047 1505 1232 3343 2613 4345 2132 2875 3047 1505
cnvsrc-multi,dev/video/80101157.mp4,82,3798 3449 2875 842 3993 2613 94 3317 3797 85
cnvsrc-multi,dev/video/80102007.mp4,90,3520 1450 2832 666 3648 4068 1856 2033 1529 130 1820 1902
cnvsrc-multi,dev/video/80101012.mp4,90,1144 2219 2875 4022 1130 4296 2786 2883 4221 3317 3388 455 4229
cnvsrc-multi,dev/video/80100223.mp4,93,2052 3228 2132 1663 2614 3998 282 3308 913 3245 329
cnvsrc-multi,dev/video/80102237.mp4,64,3355 365 2475 1957 941 1533 4406
cnvsrc-multi,dev/video/80100248.mp4,89,1980 3770 143 143 1720 3448 2343 3967 3825 2613 542
cnvsrc-multi,dev/video/80100179.mp4,75,3474 4428 3884 3355 3460 88 4287 94 924
cnvsrc-multi,dev/video/80102184.mp4,96,2132 2875 3425 3652 3223 4083 3243 3577 2083 3143 85 3317
cnvsrc-multi,dev/video/80101133.mp4,110,4384 2883 2020 3164 2617 3620 4087 3251 713 1422 4342 2606
cnvsrc-multi,dev/video/80101225.mp4,83,712 3884 2613 3441 3884 2142 317 3356 4246 3977 1574
cnvsrc-multi,dev/video/80100090.mp4,114,3015 4087 2789 382 146 1310 3355 3460 2983 1469 39 3577 4254 755
cnvsrc-multi,dev/video/80103153.mp4,69,2715 4313 3577 841 2343 3850 187 941
